"o","49",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memorycard.py"", line 15, in getValue
",,"stderr","1639058725269",
"o","49",,"    return self.__firstAscii + newValue
",,"stderr","1639058725269",
"o","49",,"AttributeError: 'MemoryCard' object has no attribute '_MemoryCard__firstAscii'
",,"stderr","1639058725269",
"o","49",,"
Process finished with exit code 1
",,"system","1639058725272",
"r","50","""C:\Users\Harrison Wynn\AppData\Local\Programs\Python\Python39\python.exe"" ""C:/Users/Harrison Wynn/Documents/CS 1400 Homework/Wynn-Harrison-Assn13/modules/memory_test.py""",,"PythonRunner",,"1639058779327","memory_test.py"
"o","50",,"Now hit Enter to display the card",,"stdout","1639058784041",
"o","50",," 
",,"stdout","1639058786369",
"o","50",,"Nothing displayed. Now hit Enter to flip the card",,"stdout","1639058786369",
"o","50",,"Now hit Enter to display the card",,"stdout","1639058794381",
"o","50",,",
",,"stdout","1639058797613",
"o","50",,"The first card's symbol is a &
",,"stdout","1639058797613",
"o","50",,"Hit Enter to create, flip, and display a card with an ID of 50",,"stdout","1639058797613",
"o","50",,"T
",,"stdout","1639058804576",
"o","50",,"The second card's symbol is a :
",,"stdout","1639058804576",
"o","50",,"Hit Enter to create, flip, and display a card with an ID of 51",,"stdout","1639058804576",
"o","50",,"T
",,"stdout","1639058814143",
"o","50",,"Card 2 and 3 match event though they have different ID values
",,"stdout","1639058814143",
"o","50",,"Hit Enter to test the game board",,"stdout","1639058814143",
"o","50",,"
",,"stdout","1639058826354",
"o","50",,"Testing the Board
",,"stdout","1639058826354",
"o","50",,"Traceback (most recent call last):
",,"stderr","1639058826354",
"o","50",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memory_test.py"", line 85, in <module>
",,"stderr","1639058826354",
"o","50",,"    main()
",,"stderr","1639058826354",
"o","50",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memory_test.py"", line 11, in main
",,"stderr","1639058826354",
"o","50",,"    testBoard()
",,"stderr","1639058826354",
"o","50",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memory_test.py"", line 49, in testBoard
",,"stderr","1639058826354",
"o","50",,"    memoryBoard = GameBoard(COLS, ROWS)
",,"stderr","1639058826354",
"o","50",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\gameboard.py"", line 17, in __init__
",,"stderr","1639058826354",
"o","50",,"    self.__board[j].append(MemoryCard(firstList))
",,"stderr","1639058826354",
"o","50",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memorycard.py"", line 9, in __init__
",,"stderr","1639058826355",
"o","50",,"    self.__value = self.getValue()
",,"stderr","1639058826355",
"o","50",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memorycard.py"", line 13, in getValue
",,"stderr","1639058826355",
"o","50",,"    if self.__id % 2 == 0:
",,"stderr","1639058826355",
"o","50",,"TypeError: unsupported operand type(s) for %: 'list' and 'int'
",,"stderr","1639058826355",
"o","50",,"
Process finished with exit code 1
",,"system","1639058826356",
"r","51","""C:\Users\Harrison Wynn\AppData\Local\Programs\Python\Python39\python.exe"" ""C:/Users/Harrison Wynn/Documents/CS 1400 Homework/Wynn-Harrison-Assn13/modules/memory_test.py""",,"PythonRunner",,"1639058858969","memory_test.py"
"o","51",,"Now hit Enter to display the card",,"stdout","1639058861056",
"o","51",," 
",,"stdout","1639058862403",
"o","51",,"Nothing displayed. Now hit Enter to flip the card",,"stdout","1639058862403",
"o","51",,"Now hit Enter to display the card",,"stdout","1639058864927",
"o","51",,",
",,"stdout","1639058866153",
"o","51",,"The first card's symbol is a &
",,"stdout","1639058866153",
"o","51",,"Hit Enter to create, flip, and display a card with an ID of 50",,"stdout","1639058866153",
"o","51",,"T
",,"stdout","1639058868104",
"o","51",,"The second card's symbol is a :
",,"stdout","1639058868104",
"o","51",,"Hit Enter to create, flip, and display a card with an ID of 51",,"stdout","1639058868104",
"o","51",,"T
",,"stdout","1639058870112",
"o","51",,"Card 2 and 3 match event though they have different ID values
",,"stdout","1639058870112",
"o","51",,"Hit Enter to test the game board",,"stdout","1639058870112",
"o","51",,"Traceback (most recent call last):
",,"stderr","1639058871809",
"o","51",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memory_test.py"", line 85, in <module>
",,"stderr","1639058871809",
"o","51",,"    main()
",,"stderr","1639058871809",
"o","51",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memory_test.py"", line 11, in main
",,"stderr","1639058871809",
"o","51",,"    testBoard()
",,"stderr","1639058871809",
"o","51",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memory_test.py"", line 49, in testBoard
",,"stderr","1639058871809",
"o","51",,"    memoryBoard = GameBoard(COLS, ROWS)
",,"stderr","1639058871809",
"o","51",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\gameboard.py"", line 17, in __init__
",,"stderr","1639058871809",
"o","51",,"    self.__board[j].append(MemoryCard(firstList))
",,"stderr","1639058871809",
"o","51",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memorycard.py"", line 9, in __init__
",,"stderr","1639058871809",
"o","51",,"    self.__value = self.getValue()
",,"stderr","1639058871809",
"o","51",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memorycard.py"", line 13, in getValue
",,"stderr","1639058871809",
"o","51",,"    if int(self.__id) % 2 == 0:
",,"stderr","1639058871809",
"o","51",,"TypeError: int() argument must be a string, a bytes-like object or a number, not 'list'
",,"stderr","1639058871809",
"o","51",,"
",,"stdout","1639058871809",
"o","51",,"Testing the Board
",,"stdout","1639058871809",
"o","51",,"
Process finished with exit code 1
",,"system","1639058871810",
"r","52","""C:\Users\Harrison Wynn\AppData\Local\Programs\Python\Python39\python.exe"" ""C:/Users/Harrison Wynn/Documents/CS 1400 Homework/Wynn-Harrison-Assn13/modules/memory_test.py""",,"PythonRunner",,"1639059022138","memory_test.py"
"o","52",,"Now hit Enter to display the card",,"stdout","1639059024001",
"o","52",," 
",,"stdout","1639059025212",
"o","52",,"Nothing displayed. Now hit Enter to flip the card",,"stdout","1639059025212",
"o","52",,"Now hit Enter to display the card",,"stdout","1639059026221",
"o","52",,",
",,"stdout","1639059026862",
"o","52",,"The first card's symbol is a &
",,"stdout","1639059026862",
"o","52",,"Hit Enter to create, flip, and display a card with an ID of 50",,"stdout","1639059026862",
"o","52",,"T
",,"stdout","1639059027888",
"o","52",,"The second card's symbol is a :
",,"stdout","1639059027888",
"o","52",,"Hit Enter to create, flip, and display a card with an ID of 51",,"stdout","1639059027888",
"o","52",,"T
",,"stdout","1639059028702",
"o","52",,"Card 2 and 3 match event though they have different ID values
",,"stdout","1639059028702",
"o","52",,"Hit Enter to test the game board",,"stdout","1639059028702",
"o","52",,"Traceback (most recent call last):
",,"stderr","1639059030199",
"o","52",,"
",,"stdout","1639059030199",
"o","52",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memory_test.py"", line 85, in <module>
",,"stderr","1639059030199",
"o","52",,"Testing the Board
",,"stdout","1639059030199",
"o","52",,"    main()
",,"stderr","1639059030205",
"o","52",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memory_test.py"", line 11, in main
",,"stderr","1639059030205",
"o","52",,"    testBoard()
",,"stderr","1639059030205",
"o","52",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memory_test.py"", line 51, in testBoard
",,"stderr","1639059030205",
"o","52",,"    print(memoryBoard.getBoard())
",,"stderr","1639059030205",
"o","52",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\gameboard.py"", line 27, in getBoard
",,"stderr","1639059030205",
"o","52",,"    cols += str(self.__board[j][k].displayCard())
",,"stderr","1639059030205",
"o","52",,"AttributeError: 'list' object has no attribute 'displayCard'
",,"stderr","1639059030205",
"o","52",,"
Process finished with exit code 1
",,"system","1639059030206",
"r","53","""C:\Users\Harrison Wynn\AppData\Local\Programs\Python\Python39\python.exe"" ""C:/Users/Harrison Wynn/Documents/CS 1400 Homework/Wynn-Harrison-Assn13/modules/memory_test.py""",,"PythonRunner",,"1639059074466","memory_test.py"
"o","53",,"Now hit Enter to display the card",,"stdout","1639059076003",
"o","53",," 
",,"stdout","1639059076790",
"o","53",,"Nothing displayed. Now hit Enter to flip the card",,"stdout","1639059076790",
"o","53",,"Now hit Enter to display the card",,"stdout","1639059077684",
"o","53",,",
",,"stdout","1639059078343",
"o","53",,"The first card's symbol is a &
",,"stdout","1639059078343",
"o","53",,"Hit Enter to create, flip, and display a card with an ID of 50",,"stdout","1639059078343",
"o","53",,"T
",,"stdout","1639059078872",
"o","53",,"The second card's symbol is a :
",,"stdout","1639059078872",
"o","53",,"Hit Enter to create, flip, and display a card with an ID of 51",,"stdout","1639059078872",
"o","53",,"T
",,"stdout","1639059079998",
"o","53",,"Card 2 and 3 match event though they have different ID values
",,"stdout","1639059079998",
"o","53",,"Hit Enter to test the game board",,"stdout","1639059079998",
"o","53",,"
",,"stdout","1639059080664",
"o","53",,"Testing the Board
",,"stdout","1639059080664",
"o","53",,"Traceback (most recent call last):
",,"stderr","1639059080664",
"o","53",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memory_test.py"", line 85, in <module>
",,"stderr","1639059080664",
"o","53",,"    main()
",,"stderr","1639059080664",
"o","53",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memory_test.py"", line 11, in main
",,"stderr","1639059080664",
"o","53",,"    testBoard()
",,"stderr","1639059080664",
"o","53",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memory_test.py"", line 51, in testBoard
",,"stderr","1639059080664",
"o","53",,"    print(memoryBoard.getBoard())
",,"stderr","1639059080664",
"o","53",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\gameboard.py"", line 27, in getBoard
",,"stderr","1639059080664",
"o","53",,"    cols += str(self.__board[j][k].MemoryCard.displayCard())
",,"stderr","1639059080664",
"o","53",,"AttributeError: 'list' object has no attribute 'MemoryCard'
",,"stderr","1639059080664",
"o","53",,"
Process finished with exit code 1
",,"system","1639059080665",
"r","54","""C:\Users\Harrison Wynn\AppData\Local\Programs\Python\Python39\python.exe"" ""C:/Users/Harrison Wynn/Documents/CS 1400 Homework/Wynn-Harrison-Assn13/modules/memory_test.py""",,"PythonRunner",,"1639059126395","memory_test.py"
"o","54",,"Now hit Enter to display the card",,"stdout","1639059130255",
"o","54",," 
",,"stdout","1639059130944",
"o","54",,"Nothing displayed. Now hit Enter to flip the card",,"stdout","1639059130944",
"o","54",,"Now hit Enter to display the card",,"stdout","1639059132453",
"o","54",,",
",,"stdout","1639059133366",
"o","54",,"The first card's symbol is a &
",,"stdout","1639059133366",
"o","54",,"Hit Enter to create, flip, and display a card with an ID of 50",,"stdout","1639059133366",
"o","54",,"T
",,"stdout","1639059134279",
"o","54",,"The second card's symbol is a :
",,"stdout","1639059134279",
"o","54",,"Hit Enter to create, flip, and display a card with an ID of 51",,"stdout","1639059134279",
"o","54",,"T
",,"stdout","1639059135108",
"o","54",,"Card 2 and 3 match event though they have different ID values
",,"stdout","1639059135108",
"o","54",,"Hit Enter to test the game board",,"stdout","1639059135108",
"o","54",,"
",,"stdout","1639059135906",
"o","54",,"Traceback (most recent call last):
",,"stderr","1639059135906",
"o","54",,"Testing the Board
",,"stdout","1639059135906",
"o","54",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memory_test.py"", line 85, in <module>
",,"stderr","1639059135906",
"o","54",,"    main()
",,"stderr","1639059135906",
"o","54",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memory_test.py"", line 11, in main
",,"stderr","1639059135906",
"o","54",,"    testBoard()
",,"stderr","1639059135906",
"o","54",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memory_test.py"", line 51, in testBoard
",,"stderr","1639059135906",
"o","54",,"    print(memoryBoard.getBoard())
",,"stderr","1639059135906",
"o","54",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\gameboard.py"", line 27, in getBoard
",,"stderr","1639059135906",
"o","54",,"    cols += str(self.__board[j][k].displayCard())
",,"stderr","1639059135906",
"o","54",,"AttributeError: 'list' object has no attribute 'displayCard'
",,"stderr","1639059135906",
"o","54",,"
Process finished with exit code 1
",,"system","1639059135907",
"r","55","""C:\Users\Harrison Wynn\AppData\Local\Programs\Python\Python39\python.exe"" ""C:/Users/Harrison Wynn/Documents/CS 1400 Homework/Wynn-Harrison-Assn13/modules/memory_test.py""",,"PythonRunner",,"1639059249178","memory_test.py"
"o","55",,"Now hit Enter to display the card",,"stdout","1639059264457",
"o","55",," 
",,"stdout","1639059265148",
"o","55",,"Nothing displayed. Now hit Enter to flip the card",,"stdout","1639059265148",
"o","55",,"Now hit Enter to display the card",,"stdout","1639059265776",
"o","55",,",
",,"stdout","1639059266356",
"o","55",,"The first card's symbol is a &
",,"stdout","1639059266356",
"o","55",,"Hit Enter to create, flip, and display a card with an ID of 50",,"stdout","1639059266356",
"o","55",,"T
",,"stdout","1639059267109",
"o","55",,"The second card's symbol is a :
",,"stdout","1639059267109",
"o","55",,"Hit Enter to create, flip, and display a card with an ID of 51",,"stdout","1639059267109",
"o","55",,"T
",,"stdout","1639059267831",
"o","55",,"Card 2 and 3 match event though they have different ID values
",,"stdout","1639059267831",
"o","55",,"Hit Enter to test the game board",,"stdout","1639059267831",
"o","55",,"Traceback (most recent call last):
",,"stderr","1639059268512",
"o","55",,"
",,"stdout","1639059268512",
"o","55",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memory_test.py"", line 85, in <module>
",,"stderr","1639059268512",
"o","55",,"    main()
",,"stderr","1639059268512",
"o","55",,"Testing the Board
",,"stdout","1639059268512",
"o","55",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memory_test.py"", line 11, in main
",,"stderr","1639059268512",
"o","55",,"    testBoard()
",,"stderr","1639059268512",
"o","55",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memory_test.py"", line 51, in testBoard
",,"stderr","1639059268512",
"o","55",,"    print(memoryBoard.getBoard())
",,"stderr","1639059268512",
"o","55",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\gameboard.py"", line 27, in getBoard
",,"stderr","1639059268512",
"o","55",,"    cols += str(MemoryCard.displayCard(self.__board[j][k]))
",,"stderr","1639059268512",
"o","55",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memorycard.py"", line 35, in displayCard
",,"stderr","1639059268512",
"o","55",,"    if self.__flipCard == True:
",,"stderr","1639059268512",
"o","55",,"AttributeError: 'list' object has no attribute '_MemoryCard__flipCard'
",,"stderr","1639059268512",
"o","55",,"
Process finished with exit code 1
",,"system","1639059268513",
"r","56","""C:\Users\Harrison Wynn\AppData\Local\Programs\Python\Python39\python.exe"" ""C:/Users/Harrison Wynn/Documents/CS 1400 Homework/Wynn-Harrison-Assn13/modules/memory_test.py""",,"PythonRunner",,"1639059444307","memory_test.py"
"o","56",,"Now hit Enter to display the card",,"stdout","1639059445977",
"o","56",,",
",,"stdout","1639059446811",
"o","56",,"Nothing displayed. Now hit Enter to flip the card",,"stdout","1639059446811",
"o","56",,"Now hit Enter to display the card",,"stdout","1639059447595",
"o","56",,"-
",,"stdout","1639059448130",
"o","56",,"The first card's symbol is a &
",,"stdout","1639059448130",
"o","56",,"Hit Enter to create, flip, and display a card with an ID of 50",,"stdout","1639059448130",
"o","56",," 
",,"stdout","1639059448723",
"o","56",,"The second card's symbol is a :
",,"stdout","1639059448723",
"o","56",,"Hit Enter to create, flip, and display a card with an ID of 51",,"stdout","1639059448723",
"o","56",," 
",,"stdout","1639059449832",
"o","56",,"Card 2 and 3 match event though they have different ID values
",,"stdout","1639059449832",
"o","56",,"Hit Enter to test the game board",,"stdout","1639059449832",
"o","56",,"Traceback (most recent call last):
",,"stderr","1639059457120",
"o","56",,"
",,"stdout","1639059457120",
"o","56",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memory_test.py"", line 85, in <module>
",,"stderr","1639059457120",
"o","56",,"    main()
",,"stderr","1639059457120",
"o","56",,"Testing the Board
",,"stdout","1639059457120",
"o","56",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memory_test.py"", line 11, in main
",,"stderr","1639059457120",
"o","56",,"    testBoard()
",,"stderr","1639059457120",
"o","56",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memory_test.py"", line 51, in testBoard
",,"stderr","1639059457120",
"o","56",,"    print(memoryBoard.getBoard())
",,"stderr","1639059457120",
"o","56",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\gameboard.py"", line 27, in getBoard
",,"stderr","1639059457120",
"o","56",,"    cols += str(MemoryCard.displayCard(self.__board[j][k]))
",,"stderr","1639059457120",
"o","56",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memorycard.py"", line 35, in displayCard
",,"stderr","1639059457120",
"o","56",,"    if self.toggleFlipped() == True:
",,"stderr","1639059457120",
"o","56",,"AttributeError: 'list' object has no attribute 'toggleFlipped'
",,"stderr","1639059457120",
"o","56",,"
Process finished with exit code 1
",,"system","1639059457122",
"r","57","""C:\Users\Harrison Wynn\AppData\Local\Programs\Python\Python39\python.exe"" ""C:/Users/Harrison Wynn/Documents/CS 1400 Homework/Wynn-Harrison-Assn13/modules/memory_test.py""",,"PythonRunner",,"1639059473189","memory_test.py"
"o","57",,"Now hit Enter to display the card 
",,"stdout","1639059476449",
"o","57",,"Nothing displayed. Now hit Enter to flip the card",,"stdout","1639059476449",
"o","57",,"Now hit Enter to display the card",,"stdout","1639059477877",
"o","57",,",
",,"stdout","1639059478475",
"o","57",,"The first card's symbol is a &
",,"stdout","1639059478475",
"o","57",,"Hit Enter to create, flip, and display a card with an ID of 50",,"stdout","1639059478475",
"o","57",,"T
",,"stdout","1639059479149",
"o","57",,"The second card's symbol is a :
",,"stdout","1639059479149",
"o","57",,"Hit Enter to create, flip, and display a card with an ID of 51",,"stdout","1639059479149",
"o","57",,"T
",,"stdout","1639059479819",
"o","57",,"Card 2 and 3 match event though they have different ID values
",,"stdout","1639059479819",
"o","57",,"Hit Enter to test the game board",,"stdout","1639059479819",
"o","57",,"
",,"stdout","1639059483041",
"o","57",,"Testing the Board
",,"stdout","1639059483041",
"o","57",,"Traceback (most recent call last):
",,"stderr","1639059483041",
"o","57",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memory_test.py"", line 85, in <module>
",,"stderr","1639059483041",
"o","57",,"    main()
",,"stderr","1639059483041",
"o","57",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memory_test.py"", line 11, in main
",,"stderr","1639059483041",
"o","57",,"    testBoard()
",,"stderr","1639059483041",
"o","57",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memory_test.py"", line 51, in testBoard
",,"stderr","1639059483041",
"o","57",,"    print(memoryBoard.getBoard())
",,"stderr","1639059483041",
"o","57",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\gameboard.py"", line 27, in getBoard
",,"stderr","1639059483041",
"o","57",,"    cols += str(MemoryCard.displayCard(self.__board[j][k]))
",,"stderr","1639059483041",
"o","57",,"  File ""C:\Users\Harrison Wynn\Documents\CS 1400 Homework\Wynn-Harrison-Assn13\modules\memorycard.py"", line 35, in displayCard
",,"stderr","1639059483041",
"o","57",,"    if self.__flipCard == True:
",,"stderr","1639059483041",
"o","57",,"AttributeError: 'list' object has no attribute '_MemoryCard__flipCard'
",,"stderr","1639059483041",
"o","57",,"
Process finished with exit code 1
",,"system","1639059483045",
"r","127","""C:\Users\Harrison Wynn\AppData\Local\Programs\Python\Python39\python.exe"" ""C:/Users/Harrison Wynn/Documents/CS 1400 Homework/Wynn-Harrison-Assn13/modules/memory_test.py""",,"PythonRunner",,"1639071853207","memory_test.py"
"o","127",,"Testing the Card
",,"stdout","1639071853227",
"o","127",,"Hit Enter to create a card with an ID of 10",,"stdout","1639071853227",
"o","127",,"Now hit Enter to display the card",,"stdout","1639071855819",
"o","127",," 
",,"stdout","1639071859432",
"o","127",,"Nothing displayed. Now hit Enter to flip the card",,"stdout","1639071859432",
"o","127",,"Now hit Enter to display the card",,"stdout","1639071860790",
"o","127",,",
",,"stdout","1639071861980",
"o","127",,"The first card's symbol is a &
",,"stdout","1639071861980",
"o","127",,"Hit Enter to create, flip, and display a card with an ID of 50",,"stdout","1639071861980",
"o","127",,"T
",,"stdout","1639071863563",
"o","127",,"The second card's symbol is a :
",,"stdout","1639071863563",
"o","127",,"Hit Enter to create, flip, and display a card with an ID of 51",,"stdout","1639071863563",
"o","127",,"T
",,"stdout","1639071864548",
"o","127",,"Card 2 and 3 match event though they have different ID values
",,"stdout","1639071864548",
"o","127",,"Hit Enter to test the game board",,"stdout","1639071864548",
"o","127",,"
",,"stdout","1639071870091",
"o","127",,"Testing the Board
",,"stdout","1639071870091",
"o","127",,"  | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 |
",,"stdout","1639071870091",
"o","127",,"------------------------------------------
",,"stdout","1639071870091",
"o","127",,"1 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071870091",
"o","127",,"------------------------------------------
",,"stdout","1639071870091",
"o","127",,"2 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071870091",
"o","127",,"------------------------------------------
",,"stdout","1639071870091",
"o","127",,"3 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071870091",
"o","127",,"------------------------------------------
",,"stdout","1639071870091",
"o","127",,"4 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071870091",
"o","127",,"------------------------------------------
",,"stdout","1639071870091",
"o","127",,"5 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071870091",
"o","127",,"------------------------------------------
",,"stdout","1639071870091",
"o","127",,"6 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071870091",
"o","127",,"------------------------------------------
",,"stdout","1639071870091",
"o","127",,"7 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071870091",
"o","127",,"------------------------------------------
",,"stdout","1639071870091",
"o","127",,"8 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071870091",
"o","127",,"Hit Enter to flip card at 7, 5",,"stdout","1639071870091",
"o","127",,"  | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 |
",,"stdout","1639071880042",
"o","127",,"------------------------------------------
",,"stdout","1639071880042",
"o","127",,"1 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071880042",
"o","127",,"------------------------------------------
",,"stdout","1639071880042",
"o","127",,"2 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071880042",
"o","127",,"------------------------------------------
",,"stdout","1639071880042",
"o","127",,"3 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071880042",
"o","127",,"------------------------------------------
",,"stdout","1639071880042",
"o","127",,"4 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071880042",
"o","127",,"------------------------------------------
",,"stdout","1639071880042",
"o","127",,"5 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071880042",
"o","127",,"------------------------------------------
",,"stdout","1639071880042",
"o","127",,"6 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071880042",
"o","127",,"------------------------------------------
",,"stdout","1639071880042",
"o","127",,"7 |   |   |   |   | "" |   |   |   | 
",,"stdout","1639071880042",
"o","127",,"------------------------------------------
",,"stdout","1639071880042",
"o","127",,"8 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071880042",
"o","127",,"Hit Enter to flip back card at 7, 5",,"stdout","1639071880042",
"o","127",,"  | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 |
",,"stdout","1639071887101",
"o","127",,"------------------------------------------
",,"stdout","1639071887101",
"o","127",,"1 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071887101",
"o","127",,"------------------------------------------
",,"stdout","1639071887101",
"o","127",,"2 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071887101",
"o","127",,"------------------------------------------
",,"stdout","1639071887101",
"o","127",,"3 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071887101",
"o","127",,"------------------------------------------
",,"stdout","1639071887101",
"o","127",,"4 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071887101",
"o","127",,"------------------------------------------
",,"stdout","1639071887101",
"o","127",,"5 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071887101",
"o","127",,"------------------------------------------
",,"stdout","1639071887101",
"o","127",,"6 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071887101",
"o","127",,"------------------------------------------
",,"stdout","1639071887101",
"o","127",,"7 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071887101",
"o","127",,"------------------------------------------
",,"stdout","1639071887101",
"o","127",,"8 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071887101",
"o","127",,"Hit Enter to flip card at 3, 3  | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 |
",,"stdout","1639071887101",
"o","127",,"------------------------------------------
",,"stdout","1639071887101",
"o","127",,"1 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071887101",
"o","127",,"------------------------------------------
",,"stdout","1639071887101",
"o","127",,"2 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071887101",
"o","127",,"------------------------------------------
",,"stdout","1639071887101",
"o","127",,"3 |   |   | "" |   |   |   |   |   | 
",,"stdout","1639071887101",
"o","127",,"------------------------------------------
",,"stdout","1639071887101",
"o","127",,"4 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071887101",
"o","127",,"------------------------------------------
",,"stdout","1639071887101",
"o","127",,"5 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071887101",
"o","127",,"------------------------------------------
",,"stdout","1639071887101",
"o","127",,"6 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071887101",
"o","127",,"------------------------------------------
",,"stdout","1639071887101",
"o","127",,"7 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071887101",
"o","127",,"------------------------------------------
",,"stdout","1639071887101",
"o","127",,"8 |   |   |   |   |   |   |   |   | 
",,"stdout","1639071887101",
"o","127",,"Hit Enter to try to flip a card that is already flipped when we don't want that to happen",,"stdout","1639071887101",
